section,row,seat,price_usd,selection_type,scraped_at
101,HH,1,380.3,resale,2026-04-03T00:30:00Z
101,HH,2,380.3,resale,2026-04-03T00:30:00Z
112,R,23,319.55,resale,2026-04-03T00:30:00Z
112,R,24,319.55,resale,2026-04-03T00:30:00Z
114,N,9,415.2,standard,2026-04-03T00:30:00Z
114,N,10,415.2,standard,2026-04-03T00:30:00Z
118,M,11,388.8,resale,2026-04-03T00:30:00Z
118,M,12,388.8,resale,2026-04-03T00:30:00Z
120,QQ,3,261.23,resale,2026-04-03T00:30:00Z
120,QQ,4,261.23,resale,2026-04-03T00:30:00Z
208,G,5,606.29,resale,2026-04-03T00:30:00Z
208,G,6,606.29,resale,2026-04-03T00:30:00Z
211,C,7,546.75,resale,2026-04-03T00:30:00Z
211,C,8,546.75,resale,2026-04-03T00:30:00Z
219,G,11,295.25,resale,2026-04-03T00:30:00Z
219,G,12,295.25,resale,2026-04-03T00:30:00Z
226,C,11,407.03,resale,2026-04-03T00:30:00Z
226,C,12,407.03,resale,2026-04-03T00:30:00Z
227,H,11,284.31,resale,2026-04-03T00:30:00Z
227,H,12,284.31,resale,2026-04-03T00:30:00Z
304,M,16,151.88,resale,2026-04-03T00:30:00Z
304,M,17,151.88,resale,2026-04-03T00:30:00Z
307,P,16,194.4,resale,2026-04-03T00:30:00Z
307,P,17,194.4,resale,2026-04-03T00:30:00Z
307,P,18,194.4,resale,2026-04-03T00:30:00Z
307,P,19,194.4,resale,2026-04-03T00:30:00Z
315,H,10,161.6,resale,2026-04-03T00:30:00Z
315,H,11,161.6,resale,2026-04-03T00:30:00Z
317,K,19,151.88,resale,2026-04-03T00:30:00Z
317,K,20,151.88,resale,2026-04-03T00:30:00Z
317,K,21,151.88,resale,2026-04-03T00:30:00Z
317,K,22,151.88,resale,2026-04-03T00:30:00Z
318,M,3,364.5,resale,2026-04-03T00:30:00Z
318,M,4,364.5,resale,2026-04-03T00:30:00Z
321,N,20,170.1,resale,2026-04-03T00:30:00Z
321,N,21,170.1,resale,2026-04-03T00:30:00Z
323,K,5,160.38,resale,2026-04-03T00:30:00Z
323,K,6,160.38,resale,2026-04-03T00:30:00Z
323,K,13,160.38,resale,2026-04-03T00:30:00Z
323,K,14,160.38,resale,2026-04-03T00:30:00Z
323,L,9,160.38,resale,2026-04-03T00:30:00Z
323,L,10,160.38,resale,2026-04-03T00:30:00Z
329,A,3,153.09,resale,2026-04-03T00:30:00Z
329,A,4,153.09,resale,2026-04-03T00:30:00Z
329,K,21,153.09,resale,2026-04-03T00:30:00Z
329,K,22,153.09,resale,2026-04-03T00:30:00Z
